trip_id,dispatched_at,en_route_at,arrived_at,actual_travel_duration_sec,arrival_source,distance_km,google_eta_sec,google_eta_captured_at,city,locality,sector,service_area,service_category,hour,day_of_week,is_weekend,weather_condition,temperature_c,rain_mm,visibility_km,traffic_level,provider_availability_count,demand_level,surge_multiplier,estimated_wait_before_dispatch_sec,quality_score,validation_status,validation_flags,is_synthetic,is_training_eligible
SYN-ETA-017991,2024-05-24T13:49:09,2024-05-24T13:49:14.300000,2024-05-24T14:10:01.200000,1246.9,gps_geofence,8.44,958.3,2024-05-24T13:49:09,Gurugram,Sector 45,Sector 45,Gurugram-Sector 45,Carpentry,13,4,0,dust,34.4,0.0,2.5,LOW,7,LOW,1.0,5.3,0.764,PASS,none,True,False
SYN-ETA-017992,2024-06-21T18:50:38,2024-06-21T18:50:43,2024-06-21T19:07:23.200000,1000.2,gps_geofence,3.86,706.1,2024-06-21T18:50:38,Delhi,Malviya Nagar,Sector 51,Delhi-Malviya Nagar,Cleaning,18,4,0,cloudy,28.9,0.0,8.0,HIGH,5,LOW,1.0,5.0,0.796,PASS,none,True,False
SYN-ETA-017993,2024-01-31T09:05:18,2024-01-31T09:05:25.600000,2024-01-31T09:22:18,1012.4,gps_geofence,6.35,812.0,2024-01-31T09:05:18,Noida,Sector 50,Sector 55,Noida-Sector 50,Carpentry,9,2,0,clear,7.2,0.0,10.0,MODERATE,5,NORMAL,1.0,7.6,0.703,PASS,none,True,False
SYN-ETA-017994,2024-05-03T20:21:48,2024-05-03T20:21:56.900000,2024-05-03T20:35:13.100000,796.2,gps_geofence,3.39,663.6,2024-05-03T20:21:48,Noida,Sector 52,Sector 44,Noida-Sector 52,Beauty/Salon,20,4,0,partly_cloudy,37.4,0.0,8.0,HIGH,7,LOW,1.0,8.9,0.832,PASS,none,True,False
SYN-ETA-017995,2024-02-04T11:52:09,2024-02-04T11:52:26.200000,2024-02-04T11:53:37.500000,71.3,gps_geofence,0.3,48.4,2024-02-04T11:52:09,Delhi,Chanakyapuri,Sector 55,Delhi-Chanakyapuri,Beauty/Salon,11,6,1,clear,11.2,0.0,10.0,HIGH,7,NORMAL,1.0,17.2,0.898,PASS,none,True,False
SYN-ETA-017996,2024-04-12T18:47:45,2024-04-12T18:47:59.500000,2024-04-12T19:19:41.800000,1902.3,gps_geofence,4.4,1109.6,2024-04-12T18:47:45,Delhi,Vasant Vihar,Sector 93,Delhi-Vasant Vihar,Plumbing,18,4,0,partly_cloudy,47.4,0.0,8.0,SEVERE,3,NORMAL,1.0,14.5,0.694,PASS,none,True,False
SYN-ETA-017997,2024-04-14T09:05:30,2024-04-14T09:05:30,2024-04-14T09:23:23.100000,1073.1,gps_geofence,4.45,837.5,2024-04-14T09:05:30,Gurugram,DLF The Magnolias,Sector 51,Gurugram-DLF The Magnolias,Beauty/Salon,9,6,1,clear,36.4,0.0,10.0,HIGH,3,NORMAL,1.0,0.0,0.828,PASS,none,True,False
SYN-ETA-017998,2024-06-27T20:26:55,2024-06-27T20:26:58.500000,2024-06-27T20:43:24.100000,985.6,job_start,4.21,808.1,2024-06-27T20:26:55,Delhi,Saket,Sector 55,Delhi-Saket,Deep Cleaning,20,3,0,cloudy,25.5,0.0,8.0,HIGH,2,VERY_HIGH,1.5,3.5,0.84,PASS,none,True,False
SYN-ETA-017999,2024-01-05T18:47:18,2024-01-05T18:47:19.600000,2024-01-05T19:02:04.100000,884.5,job_start,4.18,790.0,2024-01-05T18:47:18,Noida,Sector 93A,Sector 43,Noida-Sector 93A,Electrical,18,4,0,partly_cloudy,22.0,0.0,8.0,HIGH,7,LOW,1.0,1.6,0.777,PASS,none,True,False
SYN-ETA-018000,2024-03-23T18:15:58,2024-03-23T18:16:35.400000,2024-03-23T18:37:00.800000,1225.4,gps_geofence,3.9,879.8,2024-03-23T18:15:58,Gurugram,Sushant Lok,Sector 93,Gurugram-Sushant Lok,Cleaning,18,5,1,dust,37.6,0.0,2.5,HIGH,3,VERY_HIGH,1.5,37.4,0.526,PASS,none,True,False
SYN-ETA-018001,2024-05-03T20:23:01,2024-05-03T20:23:10.900000,2024-05-03T20:44:18.500000,1267.6,gps_geofence,6.3,1124.9,2024-05-03T20:23:01,Gurugram,DLF The Aralias,Sector 44,Gurugram-DLF The Aralias,Electrical,20,4,0,partly_cloudy,44.8,0.0,8.0,HIGH,10,LOW,1.0,9.9,0.533,PASS,none,True,False
SYN-ETA-018002,2024-03-02T17:16:53,2024-03-02T17:17:52.500000,2024-03-02T17:44:02.600000,1570.1,job_start,6.16,1087.4,2024-03-02T17:16:53,Noida,Sector 62,Sector 42,Noida-Sector 62,Electrical,17,5,1,partly_cloudy,31.4,0.0,8.0,HIGH,9,LOW,1.0,59.5,0.985,PASS,none,True,False
SYN-ETA-018003,2024-03-06T16:04:57,2024-03-06T16:05:02.200000,2024-03-06T16:10:48.800000,346.6,job_start,2.5,288.5,2024-03-06T16:04:57,Gurugram,Sushant Lok,Sector 43,Gurugram-Sushant Lok,General Handyman,16,2,0,clear,33.9,0.0,10.0,MODERATE,4,NORMAL,1.0,5.2,0.799,PASS,none,True,False
SYN-ETA-018004,2024-06-04T08:45:40,2024-06-04T08:45:51.500000,2024-06-04T09:36:47.500000,3056.0,gps_geofence,5.32,1618.2,2024-06-04T08:45:40,Gurugram,DLF Park Place,Sector 55,Gurugram-DLF Park Place,Deep Cleaning,8,1,0,rain,23.0,2.8,2.5,SEVERE,11,HIGH,1.2,11.5,0.815,PASS,none,True,False
SYN-ETA-018005,2024-03-30T20:49:18,2024-03-30T20:49:36.300000,2024-03-30T20:52:05.300000,149.0,job_start,0.77,98.2,2024-03-30T20:49:18,Noida,Sector 100,Sector 51,Noida-Sector 100,Appliance Repair,20,5,1,dust,43.1,0.0,2.5,MODERATE,6,LOW,1.0,18.3,0.868,PASS,none,True,False
SYN-ETA-018006,2024-02-14T19:36:21,2024-02-14T19:36:40,2024-02-14T19:42:27.100000,347.1,gps_geofence,1.5,267.5,2024-02-14T19:36:21,Gurugram,DLF Park Place,Sector 93,Gurugram-DLF Park Place,Cleaning,19,2,0,partly_cloudy,8.0,0.0,8.0,HIGH,9,LOW,1.0,19.0,0.854,PASS,none,True,False
SYN-ETA-018007,2024-02-18T20:00:56,2024-02-18T20:01:09.900000,2024-02-18T20:36:06.800000,2096.9,gps_geofence,8.21,1499.7,2024-02-18T20:00:56,Delhi,Saket,Sector 43,Delhi-Saket,Carpentry,20,6,1,clear,17.1,0.0,10.0,HIGH,10,NORMAL,1.0,13.9,0.913,PASS,none,True,False
SYN-ETA-018008,2024-03-21T08:32:05,2024-03-21T08:32:16.100000,2024-03-21T08:54:47.100000,1351.0,gps_geofence,5.1,963.4,2024-03-21T08:32:05,Noida,Sector 62,Sector 45,Noida-Sector 62,Pest Control,8,3,0,cloudy,37.5,0.0,8.0,HIGH,8,HIGH,1.2,11.1,0.748,PASS,none,True,False
SYN-ETA-018009,2024-06-08T07:53:49,2024-06-08T07:53:50.200000,2024-06-08T08:07:07.800000,797.6,gps_geofence,2.81,564.6,2024-06-08T07:53:49,Gurugram,Sector 42,Sector 50,Gurugram-Sector 42,Cleaning,7,5,1,rain,30.6,0.7,2.5,HIGH,4,NORMAL,1.0,1.2,0.723,PASS,none,True,False
SYN-ETA-018010,2024-03-07T11:18:18,2024-03-07T11:18:19.700000,2024-03-07T11:57:44.100000,2364.4,job_start,4.33,1549.9,2024-03-07T11:18:18,Delhi,New Friends Colony,Sector 43,Delhi-New Friends Colony,Deep Cleaning,11,3,0,dust,37.8,0.0,2.5,SEVERE,3,NORMAL,1.0,1.7,0.776,PASS,none,True,False
SYN-ETA-018011,2024-05-26T13:13:38,2024-05-26T13:14:29.100000,2024-05-26T13:20:39.200000,370.1,gps_geofence,2.95,330.6,2024-05-26T13:13:38,Delhi,Greater Kailash,Sector 93,Delhi-Greater Kailash,Cleaning,13,6,1,dust,37.5,0.0,2.5,LOW,5,VERY_HIGH,1.5,51.1,0.818,PASS,none,True,False
SYN-ETA-018012,2024-04-30T18:35:10,2024-04-30T18:35:24.100000,2024-04-30T18:49:36.900000,852.8,job_start,2.99,638.6,2024-04-30T18:35:10,Noida,Greater Noida West,Sector 55,Noida-Greater Noida West,Cleaning,18,1,0,dust,35.1,0.0,2.5,HIGH,2,VERY_HIGH,1.5,14.1,0.874,PASS,none,True,False
SYN-ETA-018013,2024-01-06T09:18:00,2024-01-06T09:18:00.600000,2024-01-06T09:25:49.100000,468.5,gps_geofence,1.98,357.9,2024-01-06T09:18:00,Delhi,Malviya Nagar,Sector 62,Delhi-Malviya Nagar,Pest Control,9,5,1,clear,19.3,0.0,10.0,HIGH,6,LOW,1.0,0.6,0.381,PASS,none,True,False
SYN-ETA-018014,2024-06-06T18:25:34,2024-06-06T18:25:38.500000,2024-06-06T18:47:32.600000,1314.1,gps_geofence,5.15,989.7,2024-06-06T18:25:34,Gurugram,DLF The Aralias,Sector 50,Gurugram-DLF The Aralias,Electrical,18,3,0,cloudy,24.5,0.0,8.0,HIGH,4,LOW,1.0,4.5,0.89,PASS,none,True,False
SYN-ETA-018015,2024-04-06T09:40:37,2024-04-06T09:40:43.400000,2024-04-06T10:21:04.100000,2420.7,gps_geofence,7.71,1674.0,2024-04-06T09:40:37,Gurugram,Sector 43,Sector 42,Gurugram-Sector 43,Appliance Repair,9,5,1,dust,35.3,0.0,2.5,HIGH,4,VERY_HIGH,1.5,6.4,0.674,PASS,none,True,False
SYN-ETA-018016,2024-02-20T19:06:24,2024-02-20T19:06:30.400000,2024-02-20T19:51:50.800000,2720.4,gps_geofence,4.48,1560.9,2024-02-20T19:06:24,Delhi,Greater Kailash,Sector 44,Delhi-Greater Kailash,Carpentry,19,1,0,dust,17.7,0.0,2.5,SEVERE,6,NORMAL,1.0,6.4,0.485,PASS,none,True,False
SYN-ETA-018017,2024-06-25T18:23:52,2024-06-25T18:24:26.600000,2024-06-25T18:41:04.500000,997.9,gps_geofence,3.31,646.9,2024-06-25T18:23:52,Delhi,South Delhi,Sector 44,Delhi-South Delhi,Cleaning,18,1,0,rain,30.6,0.2,2.5,HIGH,7,HIGH,1.2,34.6,0.659,PASS,none,True,False
SYN-ETA-018018,2024-01-09T19:15:22,2024-01-09T19:15:23.600000,2024-01-09T19:26:22.500000,658.9,gps_geofence,1.92,440.2,2024-01-09T19:15:22,Delhi,Greater Kailash,Sector 55,Delhi-Greater Kailash,AC Service,19,1,0,fog,16.1,0.0,2.5,HIGH,5,LOW,1.0,1.6,0.895,PASS,none,True,False
SYN-ETA-018019,2024-05-12T17:31:46,2024-05-12T17:33:39.300000,2024-05-12T17:42:32.200000,532.9,gps_geofence,4.18,520.4,2024-05-12T17:31:46,Noida,Sector 44,Sector 43,Noida-Sector 44,Electrical,17,6,1,partly_cloudy,32.6,0.0,8.0,MODERATE,6,VERY_HIGH,1.5,113.3,0.476,PASS,none,True,False
SYN-ETA-018020,2024-02-19T07:55:49,2024-02-19T07:56:02.200000,2024-02-19T08:12:22,979.8,job_start,6.88,770.6,2024-02-19T07:55:49,Noida,Greater Noida West,Sector 93,Noida-Greater Noida West,Plumbing,7,0,0,clear,15.7,0.0,10.0,MODERATE,6,NORMAL,1.0,13.2,0.912,PASS,none,True,False
SYN-ETA-018021,2024-01-14T10:25:39,2024-01-14T10:25:54.300000,2024-01-14T11:04:18.700000,2304.4,gps_geofence,5.18,1546.0,2024-01-14T10:25:39,Gurugram,Sector 45,Sector 55,Gurugram-Sector 45,Deep Cleaning,10,6,1,partly_cloudy,14.5,0.0,8.0,SEVERE,5,LOW,1.0,15.3,0.786,PASS,none,True,False
SYN-ETA-018022,2024-04-01T17:03:32,2024-04-01T17:03:41.300000,2024-04-01T17:19:17.500000,936.2,gps_geofence,4.55,885.8,2024-04-01T17:03:32,Delhi,Vasant Kunj,Sector 42,Delhi-Vasant Kunj,Deep Cleaning,17,0,0,partly_cloudy,34.5,0.0,8.0,HIGH,11,NORMAL,1.0,9.3,0.646,PASS,none,True,False
SYN-ETA-018023,2024-04-06T17:17:09,2024-04-06T17:17:17,2024-04-06T17:31:08.500000,831.5,job_start,3.12,560.4,2024-04-06T17:17:09,Gurugram,Sector 43,Sector 52,Gurugram-Sector 43,Plumbing,17,5,1,clear,32.4,0.0,10.0,HIGH,5,LOW,1.0,8.0,0.803,PASS,none,True,False
SYN-ETA-018024,2024-06-16T11:23:25,2024-06-16T11:23:30.500000,2024-06-16T11:41:46,1095.5,gps_geofence,4.26,740.7,2024-06-16T11:23:25,Noida,Sector 52,Sector 62,Noida-Sector 52,Deep Cleaning,11,6,1,cloudy,27.6,0.0,8.0,HIGH,7,LOW,1.0,5.5,0.83,PASS,none,True,False
SYN-ETA-018025,2024-05-21T14:32:46,2024-05-21T14:32:54.700000,2024-05-21T14:41:06.300000,491.6,gps_geofence,3.29,353.6,2024-05-21T14:32:46,Delhi,Hauz Khas,Sector 93,Delhi-Hauz Khas,Cleaning,14,1,0,dust,40.7,0.0,2.5,LOW,8,NORMAL,1.0,8.7,0.754,PASS,none,True,False
SYN-ETA-018026,2024-02-05T22:13:57,2024-02-05T22:14:13.600000,2024-02-05T22:17:16.300000,182.7,gps_geofence,1.93,174.2,2024-02-05T22:13:57,Gurugram,DLF The Belaire,Sector 52,Gurugram-DLF The Belaire,Plumbing,22,0,0,clear,17.0,0.0,10.0,LOW,9,NORMAL,1.0,16.6,0.62,PASS,none,True,False
SYN-ETA-018027,2024-05-26T10:47:32,2024-05-26T10:47:41.700000,2024-05-26T11:04:27,1005.3,job_start,3.64,689.2,2024-05-26T10:47:32,Delhi,New Friends Colony,Sector 45,Delhi-New Friends Colony,Plumbing,10,6,1,cloudy,32.6,0.0,8.0,HIGH,8,NORMAL,1.0,9.7,0.694,PASS,none,True,False
SYN-ETA-018028,2024-01-09T10:30:29,2024-01-09T10:32:08.200000,2024-01-09T10:39:21.800000,433.6,gps_geofence,1.87,307.7,2024-01-09T10:30:29,Delhi,South Delhi,Sector 44,Delhi-South Delhi,Electrical,10,1,0,partly_cloudy,15.5,0.0,8.0,HIGH,8,HIGH,1.2,99.2,0.804,PASS,none,True,False
SYN-ETA-018029,2024-01-10T19:29:08,2024-01-10T19:29:17.900000,2024-01-10T19:44:04.100000,886.2,job_start,3.66,702.4,2024-01-10T19:29:08,Gurugram,DLF The Camellias,Sector 55,Gurugram-DLF The Camellias,Beauty/Salon,19,2,0,partly_cloudy,18.8,0.0,8.0,HIGH,3,VERY_HIGH,1.5,9.9,0.79,PASS,none,True,False
SYN-ETA-018030,2024-02-07T09:54:12,2024-02-07T09:54:31.500000,2024-02-07T10:07:24.600000,773.1,gps_geofence,2.85,512.4,2024-02-07T09:54:12,Noida,Sector 50,Sector 55,Noida-Sector 50,Cleaning,9,2,0,partly_cloudy,13.0,0.0,8.0,HIGH,4,HIGH,1.2,19.5,0.966,PASS,none,True,False
SYN-ETA-018031,2024-03-17T22:27:45,2024-03-17T22:27:57.900000,2024-03-17T22:30:25.800000,147.9,gps_geofence,1.43,131.8,2024-03-17T22:27:45,Delhi,Malviya Nagar,Sector 50,Delhi-Malviya Nagar,Appliance Repair,22,6,1,partly_cloudy,38.4,0.0,8.0,LOW,7,NORMAL,1.0,12.9,0.673,PASS,none,True,False
SYN-ETA-018032,2024-02-03T18:29:54,2024-02-03T18:29:58.600000,2024-02-03T18:42:33.100000,754.5,gps_geofence,2.31,512.9,2024-02-03T18:29:54,Noida,Sector 104,Sector 75,Noida-Sector 104,Deep Cleaning,18,5,1,fog,17.0,0.0,2.5,HIGH,6,NORMAL,1.0,4.6,0.831,PASS,none,True,False
SYN-ETA-018033,2024-01-10T20:37:11,2024-01-10T20:37:26.100000,2024-01-10T20:53:41.400000,975.3,gps_geofence,6.26,796.5,2024-01-10T20:37:11,Noida,Sector 62,Sector 44,Noida-Sector 62,Electrical,20,2,0,partly_cloudy,11.1,0.0,8.0,MODERATE,4,VERY_HIGH,1.5,15.1,0.65,PASS,none,True,False
SYN-ETA-018034,2024-05-01T17:43:38,2024-05-01T17:43:39.300000,2024-05-01T17:56:00.200000,740.9,gps_geofence,1.65,503.8,2024-05-01T17:43:38,Delhi,Defence Colony,Sector 51,Delhi-Defence Colony,Cleaning,17,2,0,partly_cloudy,35.6,0.0,8.0,SEVERE,6,NORMAL,1.0,1.3,0.94,PASS,none,True,False
SYN-ETA-018035,2024-03-18T17:11:51,2024-03-18T17:11:51.100000,2024-03-18T17:43:26.300000,1895.2,job_start,4.41,1306.0,2024-03-18T17:11:51,Gurugram,Sushant Lok,Sector 75,Gurugram-Sushant Lok,Appliance Repair,17,0,0,clear,42.6,0.0,10.0,SEVERE,10,LOW,1.0,0.1,0.985,PASS,none,True,False
SYN-ETA-018036,2024-05-13T16:45:39,2024-05-13T16:45:40.400000,2024-05-13T17:00:47.400000,907.0,job_start,6.5,591.0,2024-05-13T16:45:39,Delhi,Saket,Sector 62,Delhi-Saket,Plumbing,16,0,0,dust,34.1,0.0,2.5,LOW,8,NORMAL,1.0,1.4,0.852,PASS,none,True,False
SYN-ETA-018037,2024-06-09T17:21:54,2024-06-09T17:21:58.100000,2024-06-09T17:43:17.100000,1279.0,gps_geofence,2.52,857.2,2024-06-09T17:21:54,Noida,Sector 52,Sector 75,Noida-Sector 52,Electrical,17,6,1,rain,27.2,15.2,2.5,SEVERE,7,LOW,1.0,4.1,0.467,PASS,none,True,False
SYN-ETA-018038,2024-02-06T18:19:20,2024-02-06T18:19:33.400000,2024-02-06T18:32:39.700000,786.3,gps_geofence,3.31,563.0,2024-02-06T18:19:20,Delhi,Malviya Nagar,Sector 51,Delhi-Malviya Nagar,Pest Control,18,1,0,partly_cloudy,16.9,0.0,8.0,HIGH,1,VERY_HIGH,1.5,13.4,0.969,PASS,none,True,False
SYN-ETA-018039,2024-04-05T19:10:53,2024-04-05T19:12:34.500000,2024-04-05T19:46:16.400000,2021.9,gps_geofence,6.9,1392.8,2024-04-05T19:10:53,Delhi,Malviya Nagar,Sector 42,Delhi-Malviya Nagar,Carpentry,19,4,0,dust,34.1,0.0,2.5,HIGH,2,VERY_HIGH,1.5,101.5,0.862,PASS,none,True,False
SYN-ETA-018040,2024-02-10T22:02:06,2024-02-10T22:02:15,2024-02-10T22:09:38.800000,443.8,job_start,4.31,338.4,2024-02-10T22:02:06,Delhi,Vasant Vihar,Sector 45,Delhi-Vasant Vihar,Deep Cleaning,22,5,1,partly_cloudy,22.4,0.0,8.0,LOW,7,NORMAL,1.0,9.0,0.554,PASS,none,True,False
SYN-ETA-018041,2024-06-27T10:25:02,2024-06-27T10:25:02.200000,2024-06-27T10:44:56.300000,1194.1,gps_geofence,4.79,981.4,2024-06-27T10:25:02,Noida,Greater Noida West,Sector 43,Noida-Greater Noida West,Cleaning,10,3,0,rain,27.5,3.4,2.5,HIGH,8,LOW,1.0,0.2,0.75,PASS,none,True,False
SYN-ETA-018042,2024-02-24T15:40:30,2024-02-24T15:40:34,2024-02-24T15:53:05.200000,751.2,gps_geofence,6.09,663.3,2024-02-24T15:40:30,Noida,Sector 104,Sector 45,Noida-Sector 104,Electrical,15,5,1,dust,22.8,0.0,2.5,LOW,6,NORMAL,1.0,4.0,0.728,PASS,none,True,False
SYN-ETA-018043,2024-04-01T08:34:07,2024-04-01T08:34:14,2024-04-01T08:51:11,1017.0,gps_geofence,4.53,795.4,2024-04-01T08:34:07,Noida,Greater Noida West,Sector 43,Noida-Greater Noida West,Plumbing,8,0,0,clear,35.7,0.0,10.0,HIGH,4,HIGH,1.2,7.0,0.683,PASS,none,True,False
SYN-ETA-018044,2024-04-12T19:05:39,2024-04-12T19:05:52.500000,2024-04-12T19:26:41.800000,1249.3,gps_geofence,5.5,1037.9,2024-04-12T19:05:39,Delhi,Sunder Nagar,Sector 93,Delhi-Sunder Nagar,AC Service,19,4,0,partly_cloudy,39.4,0.0,8.0,HIGH,6,NORMAL,1.0,13.5,0.955,PASS,none,True,False
SYN-ETA-018045,2024-05-13T10:52:27,2024-05-13T10:52:55.400000,2024-05-13T11:17:45.800000,1490.4,job_start,6.32,1108.6,2024-05-13T10:52:27,Delhi,Hauz Khas,Sector 55,Delhi-Hauz Khas,AC Service,10,0,0,partly_cloudy,36.9,0.0,8.0,HIGH,9,NORMAL,1.0,28.4,0.834,PASS,none,True,False
SYN-ETA-018046,2024-03-26T09:00:16,2024-03-26T09:00:17.900000,2024-03-26T09:13:33,795.1,gps_geofence,3.02,559.0,2024-03-26T09:00:16,Noida,Sector 100,Sector 43,Noida-Sector 100,Cleaning,9,1,0,partly_cloudy,43.5,0.0,8.0,HIGH,6,NORMAL,1.0,1.9,0.705,PASS,none,True,False
SYN-ETA-018047,2024-01-16T20:01:31,2024-01-16T20:01:36.700000,2024-01-16T20:23:57.100000,1340.4,gps_geofence,5.66,941.1,2024-01-16T20:01:31,Noida,Sector 104,Sector 93,Noida-Sector 104,Carpentry,20,1,0,clear,15.4,0.0,10.0,HIGH,6,HIGH,1.2,5.7,0.802,PASS,none,True,False
SYN-ETA-018048,2024-01-03T09:29:33,2024-01-03T09:29:56.100000,2024-01-03T09:45:04.100000,908.0,gps_geofence,4.05,721.2,2024-01-03T09:29:33,Gurugram,DLF The Magnolias,Sector 62,Gurugram-DLF The Magnolias,Cleaning,9,2,0,partly_cloudy,9.7,0.0,8.0,HIGH,9,HIGH,1.2,23.1,0.884,PASS,none,True,False
SYN-ETA-018049,2024-05-17T18:01:50,2024-05-17T18:01:55.800000,2024-05-17T18:15:43.800000,828.0,job_start,3.7,644.5,2024-05-17T18:01:50,Noida,Greater Noida West,Sector 50,Noida-Greater Noida West,AC Service,18,4,0,partly_cloudy,40.8,0.0,8.0,HIGH,9,VERY_HIGH,1.5,5.8,0.728,PASS,none,True,False
SYN-ETA-018050,2024-01-07T08:48:39,2024-01-07T08:48:59.400000,2024-01-07T08:56:59.500000,480.1,gps_geofence,3.12,349.5,2024-01-07T08:48:39,Noida,Sector 93A,Sector 75,Noida-Sector 93A,Cleaning,8,6,1,clear,18.4,0.0,10.0,MODERATE,9,NORMAL,1.0,20.4,0.938,PASS,none,True,False
SYN-ETA-018051,2024-06-14T20:29:24,2024-06-14T20:29:26.600000,2024-06-14T20:46:07.100000,1000.5,gps_geofence,3.47,632.7,2024-06-14T20:29:24,Delhi,Malviya Nagar,Sector 62,Delhi-Malviya Nagar,Plumbing,20,4,0,rain,24.7,18.8,2.5,HIGH,10,HIGH,1.2,2.6,0.89,PASS,none,True,False
SYN-ETA-018052,2024-01-11T16:19:30,2024-01-11T16:19:50.500000,2024-01-11T16:33:41.300000,830.8,gps_geofence,3.64,629.3,2024-01-11T16:19:30,Gurugram,Sector 45,Sector 44,Gurugram-Sector 45,Cleaning,16,3,0,clear,18.1,0.0,10.0,HIGH,7,NORMAL,1.0,20.5,0.807,PASS,none,True,False
SYN-ETA-018053,2024-01-16T18:17:19,2024-01-16T18:17:21.300000,2024-01-16T18:47:10,1788.7,gps_geofence,5.23,1024.4,2024-01-16T18:17:19,Delhi,Vasant Kunj,Sector 44,Delhi-Vasant Kunj,Pest Control,18,1,0,dust,6.0,0.0,2.5,HIGH,8,LOW,1.0,2.3,0.78,PASS,none,True,False
SYN-ETA-018054,2024-01-15T08:53:23,2024-01-15T08:53:26.600000,2024-01-15T09:41:09.600000,2863.0,gps_geofence,5.64,1682.7,2024-01-15T08:53:23,Gurugram,DLF The Aralias,Sector 51,Gurugram-DLF The Aralias,Carpentry,8,0,0,clear,15.8,0.0,10.0,SEVERE,10,HIGH,1.2,3.6,0.912,PASS,none,True,False
SYN-ETA-018055,2024-05-16T19:55:57,2024-05-16T19:56:15.100000,2024-05-16T20:15:51.100000,1176.0,gps_geofence,3.82,808.6,2024-05-16T19:55:57,Delhi,Hauz Khas,Sector 51,Delhi-Hauz Khas,Cleaning,19,3,0,dust,31.3,0.0,2.5,HIGH,6,HIGH,1.2,18.1,0.745,PASS,none,True,False
SYN-ETA-018056,2024-02-10T09:48:52,2024-02-10T09:48:58,2024-02-10T09:58:43.100000,585.1,job_start,3.79,446.1,2024-02-10T09:48:52,Noida,Sector 52,Sector 52,Noida-Sector 52,AC Service,9,5,1,partly_cloudy,9.7,0.0,8.0,MODERATE,4,VERY_HIGH,1.5,6.0,0.727,PASS,none,True,False
SYN-ETA-018057,2024-04-20T16:41:11,2024-04-20T16:41:16.500000,2024-04-20T16:42:53.300000,96.8,job_start,0.99,90.7,2024-04-20T16:41:11,Noida,Sector 100,Sector 75,Noida-Sector 100,Deep Cleaning,16,5,1,clear,47.8,0.0,10.0,LOW,7,NORMAL,1.0,5.5,0.564,PASS,none,True,False
SYN-ETA-018058,2024-05-02T07:19:30,2024-05-02T07:20:11.900000,2024-05-02T07:24:04.200000,232.3,job_start,2.26,186.5,2024-05-02T07:19:30,Gurugram,Sushant Lok,Sector 45,Gurugram-Sushant Lok,Beauty/Salon,7,3,0,clear,30.4,0.0,10.0,LOW,9,LOW,1.0,41.9,0.429,PASS,none,True,False
SYN-ETA-018059,2024-04-02T09:35:52,2024-04-02T09:36:12.400000,2024-04-02T09:57:54.500000,1302.1,job_start,4.5,1066.8,2024-04-02T09:35:52,Gurugram,DLF The Aralias,Sector 43,Gurugram-DLF The Aralias,Electrical,9,1,0,dust,35.3,0.0,2.5,HIGH,5,NORMAL,1.0,20.4,0.703,PASS,none,True,False
SYN-ETA-018060,2024-06-10T09:01:46,2024-06-10T09:01:58.700000,2024-06-10T09:03:17.900000,79.2,job_start,0.3,57.3,2024-06-10T09:01:46,Gurugram,DLF The Crest,Sector 50,Gurugram-DLF The Crest,Plumbing,9,0,0,cloudy,27.5,0.0,8.0,HIGH,4,NORMAL,1.0,12.7,0.865,PASS,none,True,False
SYN-ETA-018061,2024-04-05T10:22:20,2024-04-05T10:22:51.400000,2024-04-05T10:36:31,819.6,gps_geofence,2.75,562.6,2024-04-05T10:22:20,Gurugram,DLF The Crest,Sector 44,Gurugram-DLF The Crest,Deep Cleaning,10,4,0,dust,34.1,0.0,2.5,HIGH,3,VERY_HIGH,1.5,31.4,0.982,PASS,none,True,False
SYN-ETA-018062,2024-01-13T09:50:25,2024-01-13T09:50:37.300000,2024-01-13T10:19:12.300000,1715.0,job_start,3.86,1224.3,2024-01-13T09:50:25,Delhi,Greater Kailash,Sector 93,Delhi-Greater Kailash,Cleaning,9,5,1,clear,20.0,0.0,10.0,SEVERE,6,HIGH,1.2,12.3,0.758,PASS,none,True,False
SYN-ETA-018063,2024-02-14T11:30:07,2024-02-14T11:30:07.800000,2024-02-14T11:55:27,1519.2,gps_geofence,6.35,1024.8,2024-02-14T11:30:07,Gurugram,Sector 42,Sector 62,Gurugram-Sector 42,AC Service,11,2,0,clear,15.7,0.0,10.0,HIGH,9,LOW,1.0,0.8,0.777,PASS,none,True,False
SYN-ETA-018064,2024-06-15T10:42:21,2024-06-15T10:42:26.500000,2024-06-15T11:02:02.100000,1175.6,gps_geofence,4.22,833.3,2024-06-15T10:42:21,Delhi,Sunder Nagar,Sector 51,Delhi-Sunder Nagar,Plumbing,10,5,1,rain,26.8,2.9,2.5,HIGH,7,NORMAL,1.0,5.5,0.778,PASS,none,True,False
SYN-ETA-018065,2024-06-20T10:16:21,2024-06-20T10:16:45,2024-06-20T10:34:11.700000,1046.7,gps_geofence,3.38,677.8,2024-06-20T10:16:21,Delhi,Greater Kailash,Sector 51,Delhi-Greater Kailash,Cleaning,10,3,0,rain,29.9,3.2,2.5,HIGH,4,HIGH,1.2,24.0,0.888,PASS,none,True,False
